0875,家装家居,无人化清洁长达30天、清易集尘扫拖机器人、自动集尘 | HiLink全屋联动 | 吸拖一体 | Hi DyNavi全场景规划、活动特惠，前100名赠清洁大礼包、￥2499
0876,百货,11.11、狂欢大促、满30元立减40元、-11月10日~11月12日-
0877,活动,12.12狂欢节、满400元立减50元、—12月11日~12月13日—
0878,服饰鞋包,AIR PURE 2021 LIGHT 轻盈少女感 11/17 RMB：599 Maiden
0879,个护美妆,自然清新肌 天然温和修复安全 原装进口 Night magic 畅销品 富含唤肌精华 满300减20 新客户享9折优惠 老客户赠送专属小样
0880,食品生鲜,大口吃，更美味！ 大口木鱼面包 特制 FRESH FOOD 、A good to enjoy 
0881,酒水饮料,Orio milktea 香浓奥利奥奶茶enjoy life 15rmb 限时售卖价 2021 11.15 start
0882,电子数码,iPhone X hello，未来。机身变小，完美外形，触网设计，反应灵敏，高效性能，续航持久 10月27日开始预售 点击进入
0883,家用电器,全新色彩模式，炫彩生活
0884,家装家居,为生活注入温馨，舒适北欧单沙发 Inject warmth into life HOT
0885,活动,开学计划，文具大促销，全场八五折
0886,活动,亚洲时代音乐节2021 亚洲时代音乐节超级放送 点击观看 TAIHU MUSIC FESTIVAL 11.8 SUN 20:00 START
0887,服饰鞋包,不只是一双鞋，穿出彩，不跟随
0888,个护美妆,个性美妆，让魅力无暇，让万人倾倒
0889,食品生鲜,午餐特卖会，满50减12，满30减5
0890,酒水饮料,夏日限定，仅售六元/杯
0891,电子数码,运动中看到美，静止中欣赏美
0892,家用电器,用心“智”造美好生活，开启健康每一天
0893,家装家居,典藏生活之美，让精致感动生活，北欧格调
0894,百货,荣艺超市，品质生活，精彩由我
0895,活动,快乐零食节 全场7折起
0896,服饰鞋包,春季上新，入店了解详情
0897,个护美妆,"一座充满朝气的花园，大方睿智，青芒果、莲花和芬芳的菖蒲香味,与乳香和槭木气息自然相融"
0898,食品生鲜,植物酸奶，0胆固醇0反式脂肪，含有植物膳食纤维，好喝零负担
0899,酒水饮料,啤酒配烧烤，人生无烦恼
0900,电子数码,X-A7，15-45mm ，微单相机 ，智能型者
0901,家用电器,低脂烘烤，美味健康，升级智能全息触控，NTC精准控温，4.6升大容量
0902,家装家居,时尚配色，潮居之选
0903,百货,冬日亦缤纷
0904,活动,南国书香节
0905,服饰鞋包,更大容量，轻盈坚固。年终大促50%；跨店满减；满300减200，满800减20
0906,个护美妆,精华新年限定版
0907,食品生鲜,中华china；味道
0908,酒水饮料,运动饮料，冰镇更爽
0909,电子数码,运动耳机，享受音乐的快乐
0910,家用电器,一人独酌；壶为器，匠于心；全场包邮
0911,家装家居,五折起！NEW全场；家具上新
0912,家用电器,EARLY SUNMMER new arrival；静音加湿；细腻静音，滋润补水
0913,活动,12.12 天猫年终盛典；超级特惠，引爆冬日时尚季（499元大礼包免费送）
0914,服饰鞋包,CHOCOLATE CREAM 手提、斜跨、真皮、HFresh新品
0915,个护美妆,前调：铃兰 绿叶 中调：丁香 茉莉 木兰 后调：麝香 轻木质香 木兰花粉
0916,食品生鲜,创新流心 口口倾心 一口奢享 三重口感 MX MOONCAKES荣获2021年世界品质评鉴大会金奖，为万家团圆送上，高品质的中秋美味 饼皮金黄诱人，软中带酥，入口嫩滑软糯，浓香萦绕
0917,酒水饮料,"When Life gives you lemon,make lemonade! 柠檬共和国 LEMON REPUBLIC ¥99.8/箱"
0918,电子数码,万象双环设计 美学新生 原色双影像单元 影像新生 Harmony OS 2 智慧生活新体验
0919,家用电器,99.9%除菌率 3分钟快速熨衣 增压大蒸汽 快速除皱
0920,家装家居,符合人体工程学 细腻质感超纤皮 耐磨抗滑
0921,百货,轻量 便携 家用 倾心相遇 极简主义 Go for minimalism
0922,活动,舞台燥起来 活动时间：2021.4.14-4.15 20：00
0923,服饰鞋包,"Ahania X DNT，两面穿仿兔毛绒牛仔外套，给温柔加足马力，2020 Fall & Winter limited edition , KHAKI COAT，50%，2020SS季度新品"
0924,个护美妆,随身携带，遇见清新，2021/11/10
0925,食品生鲜,10月10日联名上新，领券立减5元，双层芝士，绵软松脆
0926,酒水饮料,夏季限定，全新青瓜气泡水，清爽解腻 好喝不怕胖
0927,电子数码,nova 8 pro｜5G 国庆狂欢季 ，24期0首付 ¥3998起，120Hz环幕屏 后置5000万超感知影像
0928,家用电器,真拍打 强除螨，小狗紫外线杀菌迷你除螨神器，11.11预定中，立省500元，MC05 有线除螨吸尘器
0929,家装家居,家具意式极简真皮轻奢沙发，现代简约转角皮艺客厅家具
0930,百货,housekeeper，泡泡玛特·古堡系列，popmart skullpan手办盲盒，密林古堡
0931,活动,"it will be a ferst of prssion,这将会是一场激情的盛宴，扫码进群"
0932,服饰鞋包,NEW SPRING；春季上新；立即领取；2000元新品优惠券，春季时尚第二波
0933,个护美妆,L'OREAL;MEN EXPERT POWER;欧莱雅男士；洁面膏；净化排浊；平滑肤质；清爽补水；点击立即抢购
0934,食品生鲜,深秋美食；美味小食捕获你的胃；消费满200-29；消费满500-59；虚位以待……
0935,酒水饮料,一杯咖啡；快乐如影随形；滴滴香浓/意犹未尽/浓浓情意/丝丝柔情；完美演绎非常的味蕾享受
0936,电子数码,SONY FASHION；高端品牌/雅致音响；让音乐随心动；＄1560；2021/10/17；新品上市 全场优惠；就是这么任性
0937,家用电器,SUPOR KETTLE；家用多功能养生壶；任意倒水免重设；减少粘底易清洗；点击立即抢购
0938,家装家居,QUAN YOU JIA;北欧布艺沙发；现代简约；可拆洗·透气性良好；满1000减100；满3000减500
0939,百货,蓝月亮洗衣液；深层洁净护理；亮白增艳/温和洁净/低泡易漂；全场限时满300减30
0940,活动,双十一献礼；团聚狂欢；点击立即抢购；活动期间 满500减50 满1000减150
0941,服饰鞋包,潮流·开启新衣橱
0942,个护美妆,开启地中海秘境的迷醉邂逅，曼妙突尼斯橙花油邂逅内敛琥珀，辅以西西里岛柠檬、冬季黄柑橘、橙花，创造出令人愉悦的清澈香氛
0943,食品生鲜,日式经典，手艺传承，给您独一无二的味觉体验
0944,酒水饮料,浓醇奶盖，颗颗葡萄
0945,电子数码,一眼相识 瞬间倾心
0946,电子数码,更强手感·更多功能·畅玩热门游戏·支持多人共享
0947,家装家居,给你的家，添点颜色 精心制造·选用高奢面料 专注设计·考量人体工学
0948,百货,源于天然植物的芬芳，呵护双手肌肤，清洁衣物，保护原本的色彩，为生活带来美好体验
0949,活动,圣诞开幕 一年一度，狂欢购物
0950,服饰鞋包,从容出发 稳步前行
0951,个护美妆,一套赋活水光肌，一抹润泽 细腻肤质 持续锁水
0952,食品生鲜,小杯酱，大满足，辣辣辣
0953,酒水饮料,经典调酒配方
0954,电子数码,新效果满满电影感， 不再 止于想象/相机个性化设置， 锁定 你风格/广角摄像大光圈 ，黑夜 放马过来
0955,家用电器,智能互联 三档变温 空间大师 
0956,家装家居,打造气质优雅的舒适客厅
0957,百货,直饮式杯口，随心畅饮，纤巧外型，单手掌握 细腻品质，只为打动你而来
0958,活动,星巢秘境音乐节，神秘幻想
0959,服饰鞋包,服适人生
0960,个护美妆,臻享礼遇，无花果淡香水
0961,食品生鲜,臻享礼遇，无花果淡香水
0962,酒水饮料,全新上市，桃子口味
0963,电子数码,复古系列
0964,家用电器,一心一意 锁住鲜活好滋味
0965,家装家居,更好的生活，新品上线
0966,百货,花香四溢，一粒柔软
0967,活动,我潮我喜欢
0968,服饰鞋包,珍贵饰品，用心精选
0969,个护美妆,无惧寒冬‘呵护你的肌肤’、冬日唤醒套装、give your skin a new life
0970,食品生鲜,新品上市，自然好滋味
0971,酒水饮料,蜂蜜柠檬茶，纯天然无添加，给你甜蜜清新滋味
0972,电子数码,方寸之间，光芒俞现
0973,家用电器,持久之色，薄然出众 QLEDQ60A4K电视
0974,家装家居,极简生活系列家居
0975,百货,懂你的温度，奶酷杯
0976,活动,双十一美妆钜惠
0977,服饰鞋包,有趣就要不一样
0978,个护美妆,遇见你，连空气都沁人心脾
0979,食品生鲜,延喜式，江户鲜
0980,酒水饮料,不乏味，更带劲
0981,电子数码,飞出你的世界，未来无所不能
0982,家用电器,颜值与实力并存
0983,家装家居,极简主义，品质象征
0984,百货,衣物的卸妆液
0985,活动,春季盛会，春光明媚，拥抱春天
0986,服饰鞋包,年年春天穿花衣
0987,个护美妆,致臻防晒 宠爱美肌
0988,食品生鲜,好礼知时节
0989,酒水饮料,嘭——然心动
0990,电子数码,纤毫呈现 精致显示
0991,电子数码,听，不止声音 
0992,家装家居,造作山水
0993,百货,小小玩意
0994,活动,2022年度账单分析报告
0995,服饰鞋包,淘宝造物节，鞋包服饰，便宜不止一点点
0996,食品生鲜,天猫吃货节，新鲜食材送到家
0997,电子数码,新品上市，耀世登场
0998,家用电器,全智能变频空调，一级能效，节能省电
0999,百货,超级品牌日，家居百货榜
1000,电子数码,iPhone XS 称心称手，超值入手。 玻璃配铝金属设计 持久耐用 4.7 英寸视网膜 高清显示屏色彩绚丽
1001,电子数码,WATCH SERIES 7 全屏先手 显示屏更大更先进 耐用性进一步提升 健康功能突破创新
1002,电子数码,DOT Bluetooth  Mechanical Keyboard 圆点蓝牙机械键盘 MAUS Bluetooth Mouse薯片蓝牙鼠标
1003,电子数码,｜复刻FM收音机｜ Lofree洛斐  毒奏FM蓝牙音箱 LED指示灯 FM扭动切换 FM频段指示 充电智能显示
1004,服饰鞋包,SPORTS 轻盈缓震
1005,个护美妆,98%天然精华水，1滴高效保湿修护 重现肌肤透润光
1006,个护美妆,MON PARIS INTENSEMENT，圣罗兰反转巴黎花耀香水
1007,电子数码,健康身心，五彩生活
1008,酒水饮料,延长夏日限定味道
1009,服饰鞋包,极简设计
1010,百货,桌面手持两用小风扇，夏季清风
1011,食品生鲜,白桃蓝莓味，浪漫上线
1012,电子数码,浑然一体，诠释工匠美学
1013,电子数码,万象新生
1014,酒水饮料,萃取奇果汁，共享奇果乐
1015,个护美妆,控油不脱妆，持久遮瑕
1016,家用电器,花样口感，皆可一键搞定
1017,服饰鞋包,缓震足，轻松跑
1018,个护美妆,自然贴合，轻盈遮瑕
1019,酒水饮料,"清凉一夏,热情绽放"
1020,个护美妆,无酸焕肤，即刻提亮
1021,活动,低价超值购
1022,家装家居,轻盈空间，小空间大选择
1023,个护美妆,修护皱纹 胶原满驻
1024,个护美妆,"以花养肤,水润丝滑"
1025,活动,十一月十六 人间小团圆 暖居倍开怀
1026,家用电器,为你的呼吸 保驾护航
1027,家装家居,让灵感发生LIGHTSPACE YOUR INSPIRATION 
1028,酒水饮料,口感轻盈，经典流传
1029,食品生鲜,多些透明，少些距离 彼此安心
1030,电子数码,黑鲨4，突破战力
1031,电子数码,HUAWEI WATCH GT 2  麒麟A1芯片|3D玻璃
1032,个护美妆,欧莱雅注白瓶精华液 焕白美容 安心修护
1033,家用电器,静享生活，一个人的饮谧世界
1034,百货,竹韵清香 万古流芳
1035,个护美妆,亲肤吸收 补水亮肤 锁水宝石
1036,个护美妆,樱花香气，甜美生活
1037,家用电器,RF大三元镜头系列，记录鲜活
1038,电子数码,Iphone13 解锁超能力
1039,百货,每日维生素四种口味陪你健康快乐每一天
1040,电子数码,Apple Trade In换购计划，免费回收，地球受益
1041,服饰鞋包,鸿星尔克 To be no.1 要运动也要潮流
1042,个护美妆,PANDA POO-POO 熊猫噗噗Q香 ——变身天真软萌小宝贝
1043,食品生鲜,流心布朗尼 这不是普通的半熟芝士，这是减肥人士的福音，低糖流心布朗尼，减肥也要快乐吃甜品。
1044,家用电器,金稻直卷发梳 瞬间直发 柔顺亮泽 直卷两用 打造你的美
1045,个护美妆,多芬沐浴露 干净保湿 滋养润滑  滋润美肌洗出来
1046,电子数码,时尚外表，经典设计
1047,家用电器,21”大屏冰箱 大容量不结霜，智能互联
1048,家用电器,极简生活态度
1049,服饰鞋包,至尊无上
1050,家用电器,新品极致体验，洗衣智能生活
1051,个护美妆,呵护娇嫩双手
1052,个护美妆,完美色彩，尊享上妆体验
1053,家装家居,温馨色系 原木设计
1054,电子数码,心无旁骛，减少干扰
1055,服饰鞋包,春季训练新装备
1056,百货,开启盲盒，发现惊喜
1057,百货,因为可爱，值得信赖，波浪大象
1058,个护美妆,奢华魅力香气 如沐花海
1059,酒水饮料,100%柚子 来自日本  适应温度5-10度
1060,电子数码,悦动双耳，与声俱来
1061,百货,“凳”你上座
1062,服饰鞋包,典雅淑女，新品首发
1063,个护美妆,高倍抗晒不抗黑，对抗炎热阳光
1064,家装家居,原木，极简家居
1065,服饰鞋包,时尚、优雅
1066,电子数码,史上最强、最快Xbox，全面发售
1067,电子数码,新拟物，智享生活
1068,个护美妆,着我红妆
1069,活动,两周年购物活动
1070,酒水饮料,尊享奢华口感
1071,家用电器,流动的洁净清新空气
1072,电子数码,时刻待命 无惧挑战
1073,酒水饮料,完美选择，蓝色沙滩
1074,食品生鲜,乐事无限
1075,电子数码,细微之处 才见真心
1076,电子数码,为发烧友而生
1077,活动,一瓣沁心
1078,家用电器,流年岁月 男儿本色
1079,食品生鲜,一个人也能嗨起来
1080,电子数码,暗影疾风，为游戏而生
1081,酒水饮料,一口浓郁 美味随享
1082,个护美妆,肌肤明亮透净 绽放光彩
1083,家用电器,无焦油，美国原装进口
1084,家装家居,舒适自在，轻盈温和
1085,服饰鞋包,无所不能，出色运动表现
1086,食品生鲜,莲雾山高山茶，大山茶口感纯正，大山茶回甘持久，大山茶耐泡茶汤浓度高
1087,服饰鞋包,running，蓄势待发，全力奔跑，休闲减震 / 时尚百搭 / 轻松无负担，欲购从速
1088,电子数码,"5000mAh 大电池,128GB大内存，6.35英寸水滴屏，后置AI双摄，指纹人脸双重解锁"
1089,电子数码,专为游戏而生，尊享游戏体验
1090,个护美妆,成熟女人的味道
1091,家用电器,——净化空气/强风底噪/舒适柔和——，手持挂脖小风扇
1092,活动,炫彩时尚
1093,活动,一切皆为音乐
1094,活动,工业设计大会
1095,服饰鞋包,running，蓄势待发，全力奔跑
1096,个护美妆,BEAUTUY DIOR 关注你的每一个细节
1097,食品生鲜,草莓新生代、幸福时光“莓”你不可（有借鉴）
1098,酒水饮料,冰镇奶茶果汁5折优惠，橘汁四溢
1099,服饰鞋包,时尚童装，绿色生活
1100,家用电器,多重降噪，强效除螨
1101,电子数码,开启身临其境的音乐会
1102,百货,精选纯澳洲小羊毛制成，柔软舒适
1103,活动,决战双十一全民疯抢
1104,食品生鲜,面包口感松软绵软
1105,家装家居,乐享北欧品质生活，清晨鸟语，午后红茶
1106,服饰鞋包,葡萄牙手工制作，橄榄绿色，复古生活
1107,个护美妆,天然植萃，调理肌肤小情绪。犹如漫步在阵雨过后的芳草地
1108,食品生鲜,莓好生活，从蓝莓芝士蛋糕开始
1109,酒水饮料,淡淡的白葡萄和樱花元素无缝结合，爽朗的甘味和清爽的尾韵独具魅力
1110,家用电器,完美细节，纯净美学
1111,家装家居,轻盈元素，温暖照明
1112,活动,故宫原创文化产品，千里江山壶
1113,食品生鲜,半熟芝士马卡龙，甜美来袭
1114,个护美妆,美丽生活，让肌肤喝满水
1115,电子数码,最大的全天候网膜显示屏，拥有比上代增加近20%的屏幕区域
1116,食品生鲜,每周四晚餐供应，每周限量100份
1117,食品生鲜,抹茶甜筒，甜美的夏天
1118,服饰鞋包,轻盈脚感，怀旧经典
1119,食品生鲜,香浓纯正 自然好味 有事没事整点乐事 
1120,服饰鞋包,最方便的使用 相互匹配的设计  弹性卡扣
1121,食品生鲜,Q弹爽滑干米粉搭配高端配菜，与刺骨寒天在街头，嗦一碗地道美味  满碗小料仅售12元  柳州螺蛳粉
1122,个护美妆,防晒霜 清爽洁净，补水保湿
1123,食品生鲜,云彩珍珠奶茶，甜美新口味
1124,个护美妆,玫瑰精粹，奢享护肤体验
1125,电子数码,智能摄影，超广角
1126,电子数码,创造无界，轻盈机身，全面屏
1127,服饰鞋包,灵动小浪花 零感零束缚  fashionstripe
1128,个护美妆,最好的投资是活得漂亮，纯粹色彩，天生女王
1129,食品生鲜,有机蔬菜 还原蔬菜的自然味
1130,活动,ENJOY，舌尖上的美食，SHE JIAN SHANG DE MEI SHI，感受百分百的新鲜美食，在忙碌之际放松身心，美食季，与您共享美味
1131,电子数码,HONOR，荣耀因你而生
1132,家装家居,方寸之间，坐享舒适
1133,服饰鞋包,RUNNING 炫酷出街 潮型自我
1134,个护美妆,奢华魅力，贵妇的选择
1135,电子数码,ISH车载音响 找到属于你自己的音乐 高清品质 尽享轻奢
1136,个护美妆,让你的肌肤喝饱水
1137,酒水饮料,夏日见你，粉丝限定
1138,服饰鞋包,炫彩运动生活，五折起
1139,食品生鲜,吃货好时节，开湖枪鲜尝
1140,酒水饮料,青岛纯生，鲜活人生
1141,家用电器,人工智能语音，超大屏，超享受
1142,家装家居,意式设计、简约风情、质感细密、静谧舒适
1143,活动,种草社区 正式上线
1144,家用电器,专为音乐而生，通透音色
1145,家用电器,多效去渍，刷出钻石白
1146,百货,动感极速，放纵享受
1147,酒水饮料,纯净自然，九十种矿物元素
1148,个护美妆,经典芬芳，传奇不朽
1149,家用电器,多效去渍，刷出钻石白
1150,家用电器,极简 纯净
1151,家装家居,Rovo Solo 栖息凳的设计旨在鼓励积极运动，并因其符合人体工程学和背部友好的特性而超越。
1152,食品生鲜,实现吧，汉堡自由，恭贺新春
1153,家用电器,玩味色彩 别致乐趣
1154,电子数码,精彩满手，轻松入手
1155,家装家居,卓越不凡，经典流传
1156,个护美妆,牡丹、檀香与柠檬的香气，光韵系列
1157,服饰鞋包,重力鞋带系统，穿搭黑科技
1158,活动,故宫上新啦，文创
1159,酒水饮料,野泉烟火白云间，坐饮香茶爱此山
1160,个护美妆,直达肌底，让肌肤喝饱水   兰芝水衡清盈，透润水乳套装
1161,电子数码,旋风黑鲨v2X 职业级电竞耳麦
1162,服饰鞋包,弹力气垫，运动柔软
1163,食品生鲜,一口，酥脆 散发着天然麦香的金黄色曲奇，夹着香浓丝滑的巧克力甜蜜盛开在舌尖 来自北海道的人气伴手礼 小小一片 蕴含着满满心意 是尝过一次就 忘不了的味道
1164,酒水饮料,15%水蜜桃果汁 健康无负担 水蜜桃 季节限定
1165,电子数码,HUAWEI matepad11 平行视界 120HZ高刷全面屏 M-pencil手写笔 ¥2499 立即抢购
1166,家用电器,博世 净效系列洗衣机 德国科技 除菌净衣 99.9%除菌液洗 守护全家
1167,家装家居,LUSH 让平凡的家拥有高品质生活 自由信仰生机
1168,百货,瓷厢记 茶禅一味 粗陶复古 提梁壶套装
1169,活动,11.11提前嗨 购物狂欢季付定金 赢豪礼
1170,服饰鞋包,全新版型，舒适脚感
1171,家用电器,海尔滚筒洗衣机，解放双手
1172,家装家居,色流是一个具有透镜状表面的橱柜，可以根据你的位置和运动改变它的颜色。
1173,酒水饮料,POCARI SWEAT是一种健康饮料，含有类似于人体自然体液平衡的电解质。
1174,活动,海上生明月，天涯若比邻。
1175,百货,全民爱净
1176,个护美妆,玉兰油发光面霜，适合轻熟肌肤
1177,电子数码,沉浸音色
1178,电子数码,照亮你的美
1179,电子数码,徕卡镜头 超清摄像 捕捉精彩
1180,家用电器,强力清除 扫除桌面灰尘
1181,个护美妆,重返年轻 激活青春
1182,活动,年末放假 年终团购
1183,个护美妆,小棕瓶特润精华20ml+特润修护肌透精华露50ml
1184,食品生鲜,抹茶泡芙，甜美滋味
1185,酒水饮料,皮尔森啤酒 你的夏日清凉绝选
1186,酒水饮料,无糖无酒精  减轻负担不减清爽
1187,家装家居,为地球减负，舒适自然
1188,电子数码,享受动感 享受精彩
1189,家用电器,复古微波炉  back to 80s
1190,服饰鞋包,混搭新时尚  个性新风采
1191,百货,百货超市 何以解忧，唯有促销 Department store
1192,电子数码,高清镜面 能做镜子的音箱 loudspeaker box
1193,家用电器,营养美味早餐
1194,个护美妆,复古风韵
1195,电子数码,HUAWEI5G新时代技术创新科技改变未来
1196,百货,喜马拉雅粉盐，薄荷清凉精华成分，天然植萃精华
1197,家装家居,无缝衔接 ，可变换方向贵妃椅，储物空间大
1198,服饰鞋包,共同奔赴属于我们的未来
1199,个护美妆,修护泛红脸，水润有光泽
1200,家用电器,品质生活，智能水壶
1201,食品生鲜,虾路相逢，爱生活爱刺激，爱上小龙虾
1202,个护美妆,轻盈触感，滋润质地
1203,服饰鞋包,中国李宁，国潮当道，运动的艺术
1204,百货,品质，您的生活保障
1205,家装家居,极简
1206,家装家居,北欧特价热卖
1207,服饰鞋包,全新配色，运动潮儿新选择
1208,百货,心动邂逅，浪漫选择
1209,家用电器,颠覆百年吹风机，重新定义干发，黑科技
1210,酒水饮料,品味一种极致，未入喉，已醇香四溢，犹未品，已流露不凡。
1211,食品生鲜,新鲜蔬果，等你来购
1212,服饰鞋包,享受生活 摩登东方
1213,家装家居,时尚家居
1214,电子数码,极端配置 极致畅快  Extreme configuration ultimate pleasure
1215,活动,春季上新 new 满314减99满520减199 new actiyities to enjoy full discount at summer shopping festival
1216,个护美妆,每天做不一样的自己 Be a different person every day
1217,家装家居,2021 product 低调奢华 极致享受 Let you feel the warmth of home 做有温度的家具
1218,食品生鲜,马卡龙与甜蜜梦想
1219,酒水饮料,透心凉心飞扬
1220,家用电器,品质生活从智能开始 新品上线敬请期待 品质生活  爱生活 LOVE YOUR LIFE LOVE YOURSELF
1221,服饰鞋包,大狂欢 CRAZY SALE 专享直降 尊享满减 双十一零点开售 TIME：11.11 0：00 专场你让自己成为别人眼中的风景 Exclusive straight descent and full reduction
1222,电子数码,强的很，能力强悍提升，体验全面刷新
1223,个护美妆,小黑瓶，眼部肌底精华，360°旋转按摩亮珠
1224,家装家居,你好家居
1225,服饰鞋包,国朝当道
1226,服饰鞋包,舞动奇迹，玩转青春
1227,个护美妆,融合诗意创作，不断绽放恒久之光
1228,酒水饮料,玫瑰酒，清爽味道
1229,电子数码,2400AI摄像，会变色更潮美
1230,家装家居,超级热卖，七折起
1231,百货,随时随地，记录幸福时刻
1232,服饰鞋包,撞色拼接，创无极限
1233,个护美妆,清透般水润亮泽，天然持久显色
1234,家用电器,小巧美观，温暖生活
1235,食品生鲜,比利时巧克力配方更丝滑
1236,家用电器,一人食，美好食光
1237,电子数码,简约之美，生而强大
1238,活动,二十四节气之一，收获之时，立秋
1239,个护美妆,Fromn；Moisture fresh toner；以其创新配方引领美容、个人护理和健康潮流；设计清晰明了， 精心打造，适合任何人的生活。
1240,活动,新年快乐
1241,食品生鲜,超级拼单日、包邮低至9.9元/个、限时抢购
1242,服饰鞋包,全场3折起、上衣/裤子/帽子
1243,家装家居,喜迎国庆、全场满500减200，满1000减500
1244,电子数码,13PRO全新震撼上市
1245,电子数码,此刻，极致体验，颜值与实力匹配，立即购买
1246,电子数码,时尚新品，金属雕琢，科技改变生活，8G＋64G大内存全面屏，售7699，点击购买
1247,家装家居,北欧极简，给您一个五星级的家
1248,活动,圣诞狂欢季，买就送平安果一个
1249,个护美妆,丝柔雅致唇膏，复古国风
1250,电子数码,Aura studio3 音乐琉璃桌面音箱 震撼低音 魄力十足
1251,个护美妆,乘风破浪 扬帆起航
1252,百货,创意个性 北欧风台灯 点亮生活 值得拥有
1253,个护美妆,茶萃精华，年轻肌肤
1254,个护美妆,诱惑与迷人
1255,电子数码,高雅态度，个性自我
1256,个护美妆,水润质地，即刻舒缓
1257,个护美妆,沁水清爽淡香氛
1258,个护美妆,清新是它的主旋律，充满活力的抽象花香调彰显摩登个性
1259,个护美妆,世界如此美丽
1260,活动,送礼送亲情
1261,电子数码,Relation照片打印机，记录精彩瞬间、旅行无忧
1262,家用电器,空气循环加湿器，纳米细腻雾，空气自循环
1263,活动,五折热卖
1264,电子数码,发现未知，探索世界
1265,个护美妆,让每一寸肌肤都能轻盈舞蹈
1266,个护美妆,将你引领入一片胜土，那里无拘无束，纯美洁净
1267,个护美妆,融蕴格兰维尔玫瑰花朵  及花茎双重奢能，  深彻修护，  肌肤年轻赋活。  
1268,酒水饮料,健康肠道新生活
1269,个护美妆,水润补水肌肤系列
1270,家装家居,2021简约·更舒心雅致/清新/文艺
1271,家用电器,美的加湿器，让生活更美的！
1272,个护美妆,柠檬精油，清醒一整天
1273,酒水饮料,夏季特饮，狂欢必备
1274,家用电器,开启“没螨”生活，健康新生活
1275,活动,bang 搞事情 全场五折特卖
1276,食品生鲜,草莓饮品，享受美好时光
1277,百货,又名白帝青花瓷是中国瓷器的金流品种之一
1278,个护美妆,别具魅力，真我柔情淡香水
1279,家用电器,外有冷风吹，内有小冰箱，夏日神器
1280,家用电器,遇见空气未来 臻享生活进化 MOLMO空调华南城市穿越直播之旅
1281,电子数码,洞见星河
1282,个护美妆,肌初赋活精致精华水
1283,百货,春季踏青
1284,服饰鞋包,鹤湖心镜   龙岗文创手信
1285,个护美妆,极致复活紧密滋润肌肤璨然重生
1286,活动,故宫上新啦，文创
1287,活动,月饼8折 共度中秋  海上升明月 天涯共此时 
1288,活动,女神节，时尚潮流等你来
1289,活动,民俗传统二十四节气
1290,活动,国庆热烈庆祝祖国诞辰
1291,酒水饮料,四种口味任你选择，浓咖啡饮料
1292,酒水饮料,让年轻人爱上白酒
1293,酒水饮料,深度 不靠外表 真情 不重形式
1294,活动,清明时节雨纷纷，路上行人欲断魂。借问酒家何处有，牧童遥指杏花村
1295,活动,冬天你好
1296,活动,国庆热烈庆祝祖国诞辰
1297,百货,商场甩卖大减价 传统老字号 始于1921
1298,家用电器,“桃”你开心，空气如新
1299,活动,母婴专场 年终好物节
1300,活动,合唱中国，致敬经典，保卫黄河
